Seqsample,Seqorder,Microtiter_plate_well,Sample,Experiment,Plate_name,Strain,DNA_construct,Replicate,Transfer,Isolate,Transformation_library,verA,verB,Candidate,Count
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T3.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,3,P,verABLib_large,A96,B87,A96-B87,2
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A152,B154,A152-B154,7
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A153,B137,A153-B137,8
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A153,B55,A153-B55,3
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A153,B77,A153-B77,4
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A162,B137,A162-B137,3
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A176,B177,A176-B177,1
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A185,B26,A185-B26,2
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A196,B168,A196-B168,51
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A63,B40,A63-B40,2
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A78,B3,A78-B3,17
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A78,B47,A78-B47,1
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A81,B101,A81-B101,7
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A81,B51,A81-B51,15
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A81,B61,A81-B61,6
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A83,B151,A83-B151,83
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A83,B70,A83-B70,4
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A96,B26,A96-B26,2
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A96,B87,A96-B87,2
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A152,B154,A152-B154,7
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A153,B137,A153-B137,17
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A153,B77,A153-B77,19
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A185,B26,A185-B26,1
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B168,A196-B168,40
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A20,B95,A20-B95,3
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A63,B40,A63-B40,1
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A78,B3,A78-B3,6
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B101,A81-B101,4
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B51,A81-B51,7
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B61,A81-B61,3
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A83,B151,A83-B151,14
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A96,B87,A96-B87,3
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A159,B49,A159-B49,2
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A78,B117,A78-B117,6
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E10,TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concX_smallLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A81,B101,A81-B101,7
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T3.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,3,P,verABLib_large,A153,B130,A153-B130,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T3.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,3,P,verABLib_large,A176,B117,A176-B117,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T3.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,3,P,verABLib_large,A20,B2,A20-B2,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T3.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,3,P,verABLib_large,A20,B3,A20-B3,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T3.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,3,P,verABLib_large,A63,B150,A63-B150,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T3.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,3,P,verABLib_large,A63,B171,A63-B171,7
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T3.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,3,P,verABLib_large,A78,B145,A78-B145,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T4.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,4,P,verABLib_large,A153,B130,A153-B130,17
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T4.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,4,P,verABLib_large,A153,B145,A153-B145,10
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T4.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,4,P,verABLib_large,A176,B117,A176-B117,8
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T4.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,4,P,verABLib_large,A186,B144,A186-B144,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T4.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,4,P,verABLib_large,A63,B150,A63-B150,23
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T4.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,4,P,verABLib_large,A63,B171,A63-B171,20
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T4.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,4,P,verABLib_large,A78,B145,A78-B145,113
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1.T4.P,SeqCenter_2026-05-26_QUO1022807,B9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.1,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,1,4,P,verABLib_large,A78,B81,A78-B81,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A196,B151,A196-B151,14
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A196,B38,A196-B38,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A20,B6,A20-B6,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A20,B84,A20-B84,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A81,B130,A81-B130,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A81,B2,A81-B2,46
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A81,B84,A81-B84,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A83,B40,A83-B40,123
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A90,B26,A90-B26,7
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T13.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,13,P,verABLib_large,A90,B3,A90-B3,7
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A143,B13,A143-B13,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A143,B137,A143-B137,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A152,B47,A152-B47,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A16,B140,A16-B140,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A16,B145,A16-B145,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A186,B117,A186-B117,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A186,B63,A186-B63,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A186,B70,A186-B70,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A186,B84,A186-B84,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A196,B119,A196-B119,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A196,B15,A196-B15,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A196,B151,A196-B151,19
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A196,B38,A196-B38,8
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A196,B52,A196-B52,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A196,B84,A196-B84,11
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A20,B126,A20-B126,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A20,B13,A20-B13,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A20,B6,A20-B6,21
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2.T3.P,SeqCenter_2026-05-26_QUO1022807,C9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,2,3,P,verABLib_large,A20,B84,A20-B84,10
