Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,total_reads,max_count,transfers_observed,freq_T3,freq_T13,s_per_cycle,se_per_cycle,r2_per_cycle,s_per_generation,se_per_generation,s_per_hour_measured,s_per_hour_nominal,monotonic,quality,estimable,sweep_winner
B4_M_bcfr,4MXB,bcfr,A196-B107,A196,B107,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A196-B139,A196,B139,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A196-B151,A196,B151,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A196-B39,A196,B39,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A20-B60,A20,B60,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A63-B117,A63,B117,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A78-B109,A78,B109,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A78-B68,A78,B68,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A78-B73,A78,B73,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A81-B136,A81,B136,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A83-B137,A83,B137,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A90-B26,A90,B26,1,1,1,4,0.0,0.0,0.056767857838445936,0.14670789865791925,0.1302277577050034,0.019179261407848106,0.043990189037687685,0.0021502976453956794,0.0056767857838445936,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A132-B117,A132,B117,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A132-B171,A132,B171,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A143-B145,A143,B145,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A143-B77,A143,B77,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A147-B6,A147,B6,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A153-B8,A153,B8,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A176-B120,A176,B120,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A176-B132,A176,B132,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A186-B115,A186,B115,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A186-B75,A186,B75,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A196-B120,A196,B120,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A196-B163,A196,B163,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A196-B19,A196,B19,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A196-B23,A196,B23,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A20-B8,A20,B8,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A23-B151,A23,B151,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A23-B87,A23,B87,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A25-B30,A25,B30,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
B4_M_bcfr,4MXB,bcfr,A4-B171,A4,B171,1,1,1,3,0.00025680534155110427,0.0,0.049954465190266986,0.07833932793077501,0.2890760396671228,0.01406320602808325,0.023968601804634764,0.0018922145905404162,0.004995446519026699,False,none,False,False
