Sample,assay,Microtiter_plate_well,Transfer,verA,verB,Candidate,Count,depth,freq
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A143,B84,A143-B84,3,190,0.0157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A152,B110,A152-B110,3,190,0.0157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A152,B151,A152-B151,3,190,0.0157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A153,B30,A153-B30,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A153,B6,A153-B6,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A176,B120,A176-B120,3,190,0.0157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A186,B79,A186-B79,4,190,0.0210526315789473
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B117,A196-B117,13,190,0.0684210526315789
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B122,A196-B122,4,190,0.0210526315789473
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B123,A196-B123,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B150,A196-B150,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B171,A196-B171,4,190,0.0210526315789473
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B2,A196-B2,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B27,A196-B27,3,190,0.0157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B30,A196-B30,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B59,A196-B59,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A196,B87,A196-B87,10,190,0.0526315789473684
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A20,B126,A20-B126,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A20,B60,A20-B60,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A63,B117,A63-B117,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A63,B147,A63-B147,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A63,B151,A63-B151,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A63,B75,A63-B75,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A78,B103,A78-B103,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A78,B137,A78-B137,8,190,0.0421052631578947
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A78,B150,A78-B150,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A78,B151,A78-B151,11,190,0.0578947368421052
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A78,B171,A78-B171,5,190,0.0263157894736842
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A78,B70,A78-B70,3,190,0.0157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A78,B77,A78-B77,7,190,0.0368421052631578
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A78,B84,A78-B84,7,190,0.0368421052631578
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B132,A81-B132,5,190,0.0263157894736842
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B140,A81-B140,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B171,A81-B171,6,190,0.031578947368421
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B18,A81-B18,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B27,A81-B27,4,190,0.0210526315789473
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B3,A81-B3,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B40,A81-B40,3,190,0.0157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B75,A81-B75,8,190,0.0421052631578947
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B8,A81-B8,24,190,0.1263157894736842
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A81,B84,A81-B84,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A83,B50,A83-B50,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A90,B120,A90-B120,5,190,0.0263157894736842
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A90,B151,A90-B151,5,190,0.0263157894736842
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A90,B155,A90-B155,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A90,B59,A90-B59,1,190,0.0052631578947368
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A96,B79,A96-B79,2,190,0.0105263157894736
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,3,A96,B87,A96-B87,3,190,0.0157894736842105
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A143,B84,A143-B84,10,117,0.0854700854700854
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A153,B30,A153-B30,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A153,B6,A153-B6,4,117,0.0341880341880341
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A186,B78,A186-B78,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A186,B79,A186-B79,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A196,B117,A196-B117,9,117,0.0769230769230769
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A196,B151,A196-B151,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A196,B171,A196-B171,2,117,0.017094017094017
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A196,B2,A196-B2,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A196,B27,A196-B27,3,117,0.0256410256410256
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A196,B59,A196-B59,6,117,0.0512820512820512
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A196,B8,A196-B8,2,117,0.017094017094017
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A196,B87,A196-B87,3,117,0.0256410256410256
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A78,B137,A78-B137,3,117,0.0256410256410256
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A78,B151,A78-B151,9,117,0.0769230769230769
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A78,B171,A78-B171,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A78,B70,A78-B70,2,117,0.017094017094017
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A78,B77,A78-B77,15,117,0.1282051282051282
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A81,B132,A81-B132,3,117,0.0256410256410256
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A81,B137,A81-B137,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A81,B171,A81-B171,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A81,B18,A81-B18,2,117,0.017094017094017
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A81,B51,A81-B51,3,117,0.0256410256410256
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A81,B8,A81-B8,29,117,0.2478632478632478
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A81,B84,A81-B84,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A90,B155,A90-B155,2,117,0.017094017094017
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,4,A96,B47,A96-B47,1,117,0.0085470085470085
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A143,B84,A143-B84,16,191,0.0837696335078534
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A196,B117,A196-B117,11,191,0.0575916230366492
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A196,B171,A196-B171,4,191,0.0209424083769633
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A196,B2,A196-B2,8,191,0.0418848167539267
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A196,B27,A196-B27,2,191,0.0104712041884816
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A196,B59,A196-B59,3,191,0.0157068062827225
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A196,B87,A196-B87,9,191,0.0471204188481675
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A63,B145,A63-B145,1,191,0.0052356020942408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A78,B137,A78-B137,1,191,0.0052356020942408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A78,B151,A78-B151,3,191,0.0157068062827225
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A78,B77,A78-B77,13,191,0.0680628272251308
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A79,B77,A79-B77,1,191,0.0052356020942408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A81,B132,A81-B132,2,191,0.0104712041884816
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A81,B27,A81-B27,1,191,0.0052356020942408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A81,B8,A81-B8,114,191,0.5968586387434555
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A90,B151,A90-B151,1,191,0.0052356020942408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,6,A90,B155,A90-B155,1,191,0.0052356020942408
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A138,B79,A138-B79,1,199,0.0050251256281407
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A143,B84,A143-B84,3,199,0.0150753768844221
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A186,B78,A186-B78,1,199,0.0050251256281407
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A186,B79,A186-B79,7,199,0.0351758793969849
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A196,B87,A196-B87,1,199,0.0050251256281407
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A78,B151,A78-B151,1,199,0.0050251256281407
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A78,B77,A78-B77,2,199,0.0100502512562814
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A81,B132,A81-B132,2,199,0.0100502512562814
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,WGS,B4,13,A81,B8,A81-B8,181,199,0.9095477386934674
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A143,B123,A143-B123,2,135,0.0148148148148148
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A153,B151,A153-B151,4,135,0.0296296296296296
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A153,B27,A153-B27,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A153,B30,A153-B30,12,135,0.0888888888888888
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A153,B84,A153-B84,4,135,0.0296296296296296
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A169,B27,A169-B27,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A196,B11,A196-B11,38,135,0.2814814814814815
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A196,B123,A196-B123,15,135,0.1111111111111111
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A196,B132,A196-B132,5,135,0.037037037037037
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A196,B15,A196-B15,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A196,B18,A196-B18,2,135,0.0148148148148148
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A20,B66,A20-B66,4,135,0.0296296296296296
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A78,B137,A78-B137,3,135,0.0222222222222222
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A78,B26,A78-B26,4,135,0.0296296296296296
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A78,B75,A78-B75,5,135,0.037037037037037
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A78,B84,A78-B84,2,135,0.0148148148148148
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A81,B100,A81-B100,5,135,0.037037037037037
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A81,B127,A81-B127,7,135,0.0518518518518518
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A81,B132,A81-B132,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A81,B174,A81-B174,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A81,B40,A81-B40,3,135,0.0222222222222222
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A81,B66,A81-B66,2,135,0.0148148148148148
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A83,B103,A83-B103,2,135,0.0148148148148148
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A83,B151,A83-B151,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A83,B84,A83-B84,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A89,B27,A89-B27,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A90,B154,A90-B154,3,135,0.0222222222222222
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A90,B75,A90-B75,3,135,0.0222222222222222
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A96,B140,A96-B140,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,3,A96,B87,A96-B87,1,135,0.0074074074074074
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A143,B123,A143-B123,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A143,B6,A143-B6,2,205,0.0097560975609756
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A153,B101,A153-B101,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A153,B30,A153-B30,17,205,0.0829268292682926
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A153,B84,A153-B84,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A193,B11,A193-B11,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A196,B11,A196-B11,65,205,0.3170731707317073
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A196,B123,A196-B123,44,205,0.2146341463414634
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A196,B132,A196-B132,4,205,0.0195121951219512
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A196,B15,A196-B15,3,205,0.0146341463414634
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A196,B18,A196-B18,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A196,B6,A196-B6,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A20,B66,A20-B66,2,205,0.0097560975609756
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A20,B71,A20-B71,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A78,B137,A78-B137,2,205,0.0097560975609756
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A78,B26,A78-B26,6,205,0.0292682926829268
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A78,B75,A78-B75,8,205,0.0390243902439024
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A78,B84,A78-B84,3,205,0.0146341463414634
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A81,B100,A81-B100,3,205,0.0146341463414634
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A81,B127,A81-B127,5,205,0.024390243902439
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A81,B174,A81-B174,2,205,0.0097560975609756
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A81,B40,A81-B40,2,205,0.0097560975609756
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A81,B66,A81-B66,3,205,0.0146341463414634
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A81,B75,A81-B75,4,205,0.0195121951219512
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A83,B101,A83-B101,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A83,B137,A83-B137,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A83,B151,A83-B151,7,205,0.0341463414634146
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A83,B84,A83-B84,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A90,B3,A90-B3,1,205,0.0048780487804878
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A90,B70,A90-B70,2,205,0.0097560975609756
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A90,B75,A90-B75,6,205,0.0292682926829268
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,4,A96,B140,A96-B140,4,205,0.0195121951219512
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A113,B174,A113-B174,1,228,0.0043859649122807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A153,B30,A153-B30,8,228,0.0350877192982456
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A176,B154,A176-B154,1,228,0.0043859649122807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A196,B11,A196-B11,45,228,0.1973684210526315
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A196,B123,A196-B123,12,228,0.0526315789473684
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A196,B132,A196-B132,5,228,0.0219298245614035
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A196,B139,A196-B139,1,228,0.0043859649122807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A196,B18,A196-B18,8,228,0.0350877192982456
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A20,B66,A20-B66,3,228,0.0131578947368421
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A38,B128,A38-B128,1,228,0.0043859649122807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A78,B101,A78-B101,2,228,0.0087719298245614
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A78,B137,A78-B137,3,228,0.0131578947368421
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A78,B26,A78-B26,3,228,0.0131578947368421
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A81,B100,A81-B100,1,228,0.0043859649122807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A81,B127,A81-B127,4,228,0.0175438596491228
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A81,B174,A81-B174,122,228,0.5350877192982456
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A81,B41,A81-B41,1,228,0.0043859649122807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A81,B66,A81-B66,2,228,0.0087719298245614
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A83,B84,A83-B84,3,228,0.0131578947368421
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A90,B103,A90-B103,1,228,0.0043859649122807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,6,A97,B174,A97-B174,1,228,0.0043859649122807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,13,A153,B30,A153-B30,10,240,0.0416666666666666
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,13,A196,B11,A196-B11,2,240,0.0083333333333333
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,13,A20,B66,A20-B66,4,240,0.0166666666666666
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,13,A78,B26,A78-B26,25,240,0.1041666666666666
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,13,A81,B174,A81-B174,197,240,0.8208333333333333
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,13,A84,B174,A84-B174,1,240,0.0041666666666666
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,WGS,C4,13,A89,B174,A89-B174,1,240,0.0041666666666666
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,3,A20,B151,A20-B151,190,209,0.9090909090909092
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,3,A78,B26,A78-B26,1,209,0.0047846889952153
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,3,A81,B151,A81-B151,1,209,0.0047846889952153
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,3,A82,B108,A82-B108,2,209,0.0095693779904306
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,3,A83,B151,A83-B151,1,209,0.0047846889952153
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,3,A90,B108,A90-B108,13,209,0.062200956937799
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,3,A96,B77,A96-B77,1,209,0.0047846889952153
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,4,A20,B151,A20-B151,236,260,0.9076923076923076
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,4,A28,B151,A28-B151,1,260,0.0038461538461538
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,4,A32,B151,A32-B151,1,260,0.0038461538461538
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,4,A63,B18,A63-B18,4,260,0.0153846153846153
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,4,A90,B108,A90-B108,18,260,0.0692307692307692
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,6,A20,B151,A20-B151,205,229,0.8951965065502183
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,6,A90,B108,A90-B108,24,229,0.1048034934497816
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,13,A20,B151,A20-B151,191,274,0.6970802919708029
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.3,WGS,D4,13,A90,B108,A90-B108,83,274,0.3029197080291971
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A143,B6,A143-B6,2,139,0.014388489208633
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A153,B30,A153-B30,3,139,0.0215827338129496
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A176,B151,A176-B151,3,139,0.0215827338129496
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A196,B151,A196-B151,7,139,0.0503597122302158
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A20,B103,A20-B103,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A20,B151,A20-B151,2,139,0.014388489208633
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A20,B70,A20-B70,1,139,0.0071942446043165
